Episode,Text,Start,End
68,L: That is correct. G: Yay!,152800.0,154879.0
68,"L: Borrowing words from other languages, and in this list, they come from a whole range",154880.0,159199.0
68,of different languages. It's something any language can do. English has a reputation for,159200.0,164479.0
68,"being very good at borrowing words from other languages, but it is a really common strategy",164480.0,169679.0
68,for when you have to refer to something that you don't quite have a word for yet.,169680.0,173439.0
68,"G: It's hard to even imagine English without loanwords. I mean,",173440.0,177679.0
68,English without 'tea' or something like this. Because some of the loanwords in English are,177680.0,181359.0
68,"incredibly old, and we've even forgotten that they're loanwords, and some of them are very new",181360.0,185279.0
68,and recent and in the process of being borrowed. L: It's not really borrowing even though that is,185280.0,190159.0
68,"the term that gets used for it because once we took 'tea' as a word and as a beverage,",190160.0,195679.0
68,we didn't ever give it back to the languages that these words were originally from.,195680.0,200319.0
68,"G: Right. But also, that didn't mean that the languages the words were originally from had to",200320.0,203919.0
68,"stop using them in the way that if I borrow a book from you, you can't read that book until",203920.0,207919.0
68,I give it back. I guess you could think of it as more like the internet style copy-pasting.,207920.0,213759.0
68,"L: Okay. G: You know, like if I",213760.0,215199.0
68,"copy-paste a word, the word still exists on your website even though I copy-pasted it",215200.0,219759.0
68,and put it in mine. Or you screen cap the word. L: I like the screen capping idea of borrowing,219760.0,227119.0
68,words as internet memes that get circulated because the more you copy something and,227120.0,233599.0
68,"screenshot it and play around with it, there's all this glitchy-ness that happens in an image,",233600.0,238319.0
68,and there's all these small distortions that happen in a word when you borrow it as well.,238320.0,243039.0
68,G: It gets pixelated and water-marked around the edges. I feel like that's something that,243040.0,247039.0
68,"happens to words when they get passed around. L: I mean, one of the things that's really",247040.0,252319.0
68,immediately obvious is that a word often shifts its pronunciation a bit to fit into the way,252320.0,258639.0
68,that the language that it arrives in is spoken. G: Absolutely. I see this a lot with -- there's,258640.0,264559.0
68,so many words in English that have arrived from French both in ancient history periods and all,264560.0,270159.0
68,the way up through the modern day. There's so many different ways that they get pronounced,270160.0,273839.0
68,depending on whether English speakers perceive them as still actively a French word or not.,273840.0,278799.0
68,L: And there are some words where there's variation between speakers.,278800.0,282719.0
68,"I say, 'croissant' with the final T, but I don't think you have that when you say that word.",282720.0,286959.0
68,"G: No, I would say /kɹʌsɑ̃:/. I don't think of there being a T there,",286960.0,291199.0
68,"even though, like, I'm not pronouncing it like it's fully French. I'm not using the French R,",291200.0,296479.0
68,"/kʁʌsɑ̃:/, which I would do if I was in a bakery in Montreal. But I just don't think of the T as",296480.0,302559.0
68,being pronounced there at all. I noticed when you were reading the list of words that you pronounced,302560.0,307359.0
68,"the name of the Vietnamese noodle soup dish as /fʌ/, which is also how I would say it now.",307360.0,313519.0
68,"But when I first encountered this word, I pronounced it /foʊ/ because I didn't know",313520.0,316879.0
68,anything about the pronunciation of Vietnamese. L: I remember when I learnt that the Vietnamese,316880.0,322399.0
68,vowel that's used for 'pho' is slightly different and definitely not what you would read if you were,322400.0,327759.0
68,reading that directly as an English word. I love getting to update my knowledge of,327760.0,333999.0
68,how to pronounce words. I got to learn something about Vietnamese that I didn't know at that time.,334000.0,339039.0
68,G: I expect neither of us are still pronouncing that word exactly how it's said in Vietnamese,339040.0,343519.0
68,because we're still just doing an English approximation of it.,343520.0,345759.0
68,"L: Vietnamese is a language with tones, and I definitely don't know what tone",345760.0,351119.0
68,that would be. It's a mid-point in pronunciation that's closer to the original Vietnamese word.,351120.0,357359.0
68,Part of that is that there is some of the orthography in Vietnamese that's not,357360.0,361199.0
68,normally carried over into English. Part of the glitchy-ness of copy-pasting a word over from one,361200.0,368079.0
68,language to another is that sometimes it needs to be copied into a new orthography as well as a new,368080.0,373359.0
68,writing system. That can change things up as well. G: Right. There're some things that are easier to,373360.0,378239.0
68,copy over. If not pronouncing a T is free -- everyone knows how to not pronounce a T --,378240.0,383599.0
68,"but producing that French R or the nasal vowel in 'croissant,' like producing the tone in",383600.0,389519.0
68,"Vietnamese, is something that is not present in English. Depending on what other languages you've",389520.0,394319.0
68,"been exposed to, certain types of pronunciation things can come with it or not come with it.",394320.0,398399.0
68,"L: Of course, there're always complications and exceptions.",398400.0,402079.0
68,Japanese has a writing system that deals specifically with words of foreign origin -- the,402080.0,408239.0
68,katakana syllabary. There are some words that have been borrowed for so long that they have their own,408240.0,414239.0
68,kanji. They're more fully included in the writing system that Japanese has for its own vocabulary. A,414240.0,420879.0
68,"word like 'tobacco,' which was brought into Japan along with the leafy product in the 16th century,",420880.0,428159.0
68,"has its own kanji, which means that it is much less immediately recognisable as a loanword",428160.0,434559.0
68,"than something that is much more modern. G: Ah, 'tobacco,' that sounds like",434560.0,438479.0
68,"it already fits the sounds of Japanese and the syllable structure of Japanese,",438480.0,441999.0
68,so it wouldn't seem as obviously foreign as a word that was pronounced very differently. I,442000.0,446319.0
68,think one of the classic examples with how writing systems sometimes influence how words get borrowed,446320.0,452799.0
68,is -- so in Chinese there's a whole bunch of Chinese characters that have both a sound,452800.0,456879.0
68,part and a meaning part to their shape. There's a small set of about 200 that are used to convey,456880.0,463999.0
68,spellings of words that are borrowed in from other languages. But their meaning is still transparent,464000.0,470079.0
68,if you're a Chinese speaker. You still recognise what that meaning is. You just also realise from,470080.0,474639.0
68,context that it's being used to represent a foreign word. When Coca-Cola was first becoming,474640.0,481119.0
68,"available in Chinese, Coca-Cola the company hadn't yet made an official transliteration available",481120.0,487279.0
68,"to shopkeepers. So, various shopkeepers came up with their own ad hoc transliterations using these",487280.0,494159.0
68,200 characters that are used for foreign words. L: I'm a little bit alarmed by 'various' and 'ad,494160.0,499519.0
68,hoc' in that sentence there. G: As well you should be,499520.0,504159.0
68,because some of these versions that people came up with -- so the word 'la' -- I'm sure,504160.0,510079.0
68,I'm doing the tone wrong -- corresponds to the character for 'wax.' A lot of them have to do,510080.0,515919.0
68,with wax to make sounds like 'ko-ka-ko-la' such as 'female horse fastened with wax.',515920.0,522959.0
68,L: Delicious. G: 'Wax-flattened mare' or 'Bite the wax tadpole.',522960.0,528959.0
68,L: Right. I can see why you probably don't wanna leave the transcription of your loanword in the,528960.0,535599.0
68,"hands of an ad hoc committee of shopkeepers. G: So, Coca-Cola the company did end up coming",535600.0,541519.0
68,up with their own transliteration actually using 'ko-ka-ko-le' because they couldn't,541520.0,545439.0
68,find a good 'la' word that had a meaning that they wanted to associate with their product.,545440.0,549839.0
68,L: What did that come out as. G: That came out 'ko-ku-ko-le' meaning,549840.0,554879.0
68,"'to allow the mouth to be able to rejoice.' L: Oh, definitely more satisfying from a",554880.0,560239.0
68,"marketing perspective than 'wax-flattened mare.' G: Yeah, exactly. There's ways that you deal with",560240.0,565919.0
68,pronunciation and approximating pronunciation and also giving people the ability to write,565920.0,570239.0
68,or transfer formats from one thing to another. L: I guess we can think of finger spelling in,570240.0,575999.0
68,"signed languages as a kind of loanword technique. Well, the signed languages I'm familiar with,",576000.0,584239.0
68,"including Auslan and ASL, there is a sign that represents each of the 26 letters of the",584240.0,590799.0
68,"English alphabet. If you need to tell someone, say, a person's name, and they don't have a sign",590800.0,597439.0
68,"for their name in the language, you can spell out their name, or you can spell out a technical term,",597440.0,602559.0
68,if you just need to refer quickly to that. The rate at which people finger spell is phenomenal,602560.0,607919.0
68,whether it's the one-handed ASL system or the two-handed BSL/Auslan system. But sometimes the,607920.0,614159.0
68,finger spelling becomes the name of the word. There're a few examples -- I know,614160.0,618399.0
68,"the Auslan for 'ham' is literally just the letters H-A-M, so kind of a loanword there.",618400.0,624879.0
68,"G: I sometimes see this when I'm looking at interpreters at conferences, and the speaker",624880.0,629439.0
68,"will say some sort of technical term, and then I'll see the interpreter a couple of seconds",629440.0,633279.0
68,"later clearly spelling out something. And then sometimes, they'll be in a bit of dialogue with",633280.0,637039.0
68,"the d/Deaf person sitting in the front row, and then the d/Deaf person will tell them,",637040.0,639999.0
68,"'Oh, you mean this term,' and then they'll start using something that's the actual sign",640000.0,644559.0
68,for the technical term if they don't know what that is in ASL or a different sign language.,644560.0,649119.0
68,"L: Yeah, I think it turns up a lot in interpreting because you're often moving between a word in",649120.0,655039.0
68,"English and either agreeing upon a sign or planning some kind of commonality there,",655040.0,660079.0
68,but it's not a strategy that has to be used in the language.,660080.0,663359.0
68,"Most words have their own sign, so it is kind of cute and funny when a word like 'ham' pops up.",663360.0,669119.0
68,G: It's sort of a way of bridging between these two modalities.,669120.0,673439.0
68,One of my favourite examples of something that happens when a word gets brought over from,673440.0,677839.0
68,one language to another is that sometimes the meaning can shift a bit while that's happening.,677840.0,683919.0
68,L: Another little glitch in the copy-paste. G: Exactly. I encounter this a lot in French,683920.0,690959.0
68,"because I encounter French so much. Recently, I encountered the word /seɑ̃s/ which in",690960.0,697199.0
68,"English would be 'séance.' L: 'Séance' as, like,",697200.0,699839.0
68,"a thing where you try and speak to the dead. G: Yeah. But in French, 'séance' can also just",699840.0,704639.0
68,be used as a less formal version of a session. L: Okay. That means it must pop up in a far,704640.0,710719.0
68,broader range of contexts than speaking to the dead.,710720.0,713199.0
68,"G: Right. You can have something like a 'therapy séance' or a 'workout séance,'",713200.0,717039.0
68,and that just means a session. L: And nothing paranormal?,717040.0,720559.0
68,Just to be really clear. G: No paranormal people at the,720560.0,723919.0
68,"gym or not with your paranormal therapist. L: So, we've borrowed it into English with",723920.0,728479.0
68,"a really narrow meaning, but it has this much broader meaning in French.",728480.0,731919.0
68,"G: Exactly. The same thing goes amazingly with the word 'baguette' which, again,",731920.0,736479.0
68,I imagine most people are probably familiar with as the long bread.,736480.0,739519.0
68,L: Long loaf of bread. G: But 'baguette' is,739520.0,742239.0
68,"actually a French word for a long, thin object. L: Oh, so this explains why long-cut gems and",742240.0,749439.0
68,"diamonds and emeralds are called 'baguette cut.' G: Ah, I guess it does.",749440.0,753839.0
68,"L: I always thought that they were named after the loaf of bread,",753840.0,757679.0
68,"but it is, in fact, that it's a more general term in French. This makes so much more sense now.",757680.0,763119.0
68,"G: And also, this explains why -- a friend of mine who was doing a French exam where you had",763120.0,768479.0
68,"a reading passage, reading comprehension, and they had in this passage 'baguette magique,'",768480.0,774639.0
68,which is not a magic baguette. L: I feel disappointed already.,774640.0,778239.0
68,"G: But in fact, a magic wand. L: Ah, that makes a lot of sense.",778240.0,783679.0
68,"That is less whimsical. G: Also, 'baguettes",783680.0,786799.0
68,"chinoises.' These are chopsticks. L: Ah, the long, Chinese things.",786800.0,792479.0
68,"G: Yeah, which coincidentally have to do with food but are not involved with",792480.0,796799.0
68,using a piece of bread to scoop up some food. It involves using chopsticks.,796800.0,801439.0
68,"L: A much, much broader sense of the word 'baguette' in the original language",801440.0,806399.0
68,"borrowed for a specific thing into English. G: Right, exactly. You can understand why this",806400.0,813599.0
68,French kind of long bread is a very salient use of 'baguette' but is not the only kind.,813600.0,819039.0
68,"It gets us into what comes up a lot in language classes, the notion of 'false friends' of words",819040.0,825199.0
68,that seem like they should directly translate from language to another but actually have different,825200.0,830079.0
68,and sometimes embarrassingly different meanings. L: Let's go with a couple of our favourites,830080.0,835999.0
68,just because they are so good. G: There're so many. Speaking of,836000.0,839119.0
68,"embarrassing, English 'embarrassed' and Spanish 'embarazada,' which you might think might mean",839120.0,845119.0
68,"'embarrassed' but in fact means 'pregnant.' L: Oh, yes, very different. 'She is embarrassed.'",845120.0,851999.0
68,One of my favourites is from our list at the top of the show. English 'gymnasium' as a place where,852000.0,856799.0
68,"you do physical activity and work out is not to be confused with German 'gymnasium,' which",856800.0,863919.0
68,"is a school. But even though they have different meanings, they do share a history because a Greek",863920.0,869839.0
68,gymnasium was where you'd learn and work out all together in an integrated system. German took one,869840.0,875679.0
68,"part of that meaning, and English took the other part. You wanna be really sure whether you're",875680.0,879999.0
68,walking into a place of learning or working out. G: I think the equipment that you'd bring with,880000.0,884639.0
68,you would be very different depending on which one you're aiming to do.,884640.0,888239.0
68,The one that always gets me -- and this is a very Canadian experience of learning vocabulary from,888240.0,892559.0
68,"packaging -- is that you can get toothpaste that's labelled 'pour les dents sensible,' which is for",892560.0,898159.0
68,what looks like sensible teeth. L: Your sensible toothpaste.,898160.0,901599.0
68,"G: But in fact, it is for sensitive teeth because 'sensible' and /sɑ̃sibl/ have different",901600.0,906159.0
68,meanings even though they look the same. L: All of these examples are really great,906160.0,909759.0
68,reminders that you can't just eyeball a loanword and take it for granted because,909760.0,914879.0
68,"it's not always quite that simple. G: Sometimes, you get a word that",914880.0,918079.0
68,"looks like a loanword, it looks like it comes from another language, but it doesn't actually exist",918080.0,922399.0
68,"in the other language with that meaning or, sometimes, with any meaning at all.",922400.0,926719.0
68,"There's this great French word 'le babyfoot.' L: As in, like, the foot of an infant?",926720.0,931839.0
68,"G: Yes, but it's all one word, 'babyfoot.' L: Okay. What does it mean? Because",931840.0,937039.0
68,it sounds adorable. G: It refers to the game,937040.0,941359.0
68,that's found in pubs sometimes where you have a football game that you can play on a table,941360.0,947119.0
68,"where you twiddle the little knobs, which in English is known as 'foosball,' but that's",947120.0,952399.0
68,"actually borrowed from German 'Fußball,' which refers to just football in general.",952400.0,956639.0
68,"L: Ah, we just call it 'German football.' Wow. That is definitely a borrowing that had a shift.",956640.0,962879.0
68,"G: It's this double shift where the French one is supposed to be English, but the English one",962880.0,967039.0
68,"is trying to be German, and the German word for this game is 'Kicker,' which also looks like it's",967040.0,973199.0
68,trying to be English. L: Amazing.,973200.0,975119.0
68,"G: So, everyone's like, yeah, it's a great game. It has something to do with",975120.0,978239.0
68,"foot, but it's not a word in our language. L: Because the linguist in me always is picking",978240.0,985359.0
68,"up on what people are saying, I found it really interesting that especially when you put the",985360.0,990479.0
68,"'le' in front of it, your pronunciation of 'babyfoot' changed a little bit from how you",990480.0,995599.0
68,say it in English. You had kind of moved it into a slightly more French pronunciation.,995600.0,1001119.0
68,G: I think it's something that I think about a lot when it comes to borrowing,1001120.0,1006319.0
68,a word or using a loanword -- how much are you using the target language's pronunciation? If,1006320.0,1011999.0
68,"I'm borrowing something into English, do I pronounce it in an English way?",1012000.0,1015119.0
68,Or how much are you using the source language's pronunciation?,1015120.0,1019279.0
68,And how this varies depending on your level of knowledge of both of those languages and,1019280.0,1025279.0
68,also who you're talking to and how much of those languages they know and even what you're trying to,1025280.0,1030639.0
68,"prove. Is this something you've experienced? L: Yeah, I think about this a lot when I'm",1030640.0,1036239.0
68,moving between Australia and Nepal and when I choose to use particular words and how I,1036240.0,1041919.0
68,"pronounce them. A word like 'chia,' which is the Nepali word for 'tea' and, particularly,",1041920.0,1047599.0
68,"the very sweet, strong tea that is brewed in Nepal, when I'm speaking to a Nepali in Nepal",1047600.0,1054239.0
68,"in the language, I will say 'chia,' but if I'm speaking to Australians there, I might say,",1054240.0,1061039.0
68,'Do you want chai?' because that's the word they're more familiar with for that drink.,1061040.0,1065199.0
68,"G: And if you go back to Australia, and you're in a coffee shop, and you're like,",1065200.0,1068799.0
68,"'Oh, can I get a chai latte,' or something. L: I would never try and order 'chia' unless",1068800.0,1072559.0
68,I'm with people who are gonna make it properly. G: There's this much parodied tendency for North,1072560.0,1079519.0
68,Americans to go on a trip to Barcelona and come back saying /barθelona/ or something like that,1079520.0,1084319.0
68,"and have learnt zero other words of Spanish or Catalan at the time, but",1084320.0,1088319.0
68,"now they're correcting everyone's pronunciation of the city,",1088320.0,1090399.0
68,"and you're like, 'I don't know.' L: We have an exemplary sketch of",1090400.0,1093919.0
68,"this that we'll link to in the shownotes where one of the characters in the sketch continuously, from",1093920.0,1099999.0
68,"all of the languages that they are borrowing words from, will use a very over-the-top pronunciation.",1100000.0,1106479.0
68,G: It's interesting because there are absolutely contexts in which pronouncing a word,1106480.0,1111519.0
68,"the way people are saying it around you is the polite thing to do, and there're also",1111520.0,1115759.0
68,"contexts in which pronouncing a word the way it's pronounced in the origin language, especially when",1115760.0,1119439.0
68,"it's been something that's borrowed in English for a long time, is over-the-top and seems like",1119440.0,1124159.0
68,you're over-exoticising a word or pretentiously talking down to somebody else because they,1124160.0,1129599.0
68,"are saying 'bruschetta' or something like that. It's this interesting balance, and I",1129600.0,1133199.0
68,don't think there's just one answer. L: I think there are certainly factors,1133200.0,1136719.0
68,that you can take into account when you're making a decision about how to pronounce a word and that,1136720.0,1141279.0
68,"we all do take into account subconsciously -- what language are you speaking in,",1141280.0,1146639.0
68,"and who are you speaking to, and where are you, are all great things to keep in mind when you're",1146640.0,1151279.0
68,"making a choice about the pronunciation of a word like 'croissant.' And for me,",1151280.0,1155119.0
68,"even thought I'm not a very good French speaker, I will try and say it more",1155120.0,1159119.0
68,francophone if I'm in a French-speaking country. G: I think being sensitive to some of the power,1159120.0,1163919.0
68,dynamics around that and there isn't just one answer for all of these circumstances.,1163920.0,1168879.0
68,"Sometimes, these power dynamics, like how you pick which pronunciation to use in which circumstances,",1168880.0,1173519.0
68,also show up in terms of which words get borrowed in the first place.,1173520.0,1177119.0
68,I think the classic example in English is how we have a word for 'cow' which refers to the animal,1177120.0,1183599.0
68,and 'beef' which refers to the meat of that animal. The same thing with 'pig' and 'pork' or,1183600.0,1188639.0
68,"'sheep' and 'mutton,' although not as many people talk about mutton these days, or maybe 'chicken'",1188640.0,1193199.0
68,and 'poultry.' We have certain types of doublets of this in English. 'Cow' and 'pig' and 'sheep',1193200.0,1199439.0
68,all come from Old English where 'beef' and 'pork' and 'mutton' come from Norman French because of,1199440.0,1205359.0
68,this idea that the English-speaking peasants were out in the fields farming with the cows and the,1205360.0,1211119.0
68,"pigs, and the Norman overlords were sitting there with their nicely sliced meat that was already",1211120.0,1217199.0
68,"prepared for them. So, the French word came to be used for the prepared or the dead thing,",1217200.0,1223199.0
68,whereas in French you can have a 'mouton' or 'bœuf' or something that refers to both the animal,1223200.0,1228239.0
68,"and the meat, the same way we do for chicken. L: We also see this play out in terms of which",1228240.0,1232719.0
68,languages we borrow scientific or technical vocabulary from. A lot of the vocabulary,1232720.0,1238799.0
68,"that we have in English for these fields comes from Latin, and it comes from Greek. In fact,",1238800.0,1244479.0
68,"when we were preparing this show, Gretchen, you told me that 'tungsten' is actually a Swedish",1244480.0,1249679.0
68,"word. And I got completely surprised because I just assumed that it, like many of the other",1249680.0,1254959.0
68,"words for elements, had a Latin or a Greek origin. G: Yeah, I came across this tweet saying that",1254960.0,1260159.0
68,"'tungsten' is literally from 'heavy stone' in Swedish, which you can kind of see that",1260160.0,1263919.0
68,"'-sten' meaning 'stone' part, but the element is actually called 'wolfram,'",1263920.0,1267839.0
68,"or probably /volfram/, in Swedish. L: Oh, so we didn't even borrow",1267840.0,1271759.0
68,their name for the element from them; we borrowed the word 'heavy stone.',1271760.0,1275519.0
68,G: It just shifted again. This is something that I came across a lot when I was learning,1275520.0,1279839.0
68,about constellations because a lot of constellation names that we use,1279840.0,1284319.0
68,for groups of stars still come from Greek mythology even though many cultures have had,1284320.0,1288479.0
68,names for groups of stars in their ontologies. But the ones in the scientific community has inherited,1288480.0,1292399.0
68,have been largely from Greek. The names of specific stars largely come from Arabic.,1292400.0,1298799.0
68,I feel like this reflects maybe some differences in priorities about are you,1298800.0,1302079.0
68,gonna name the specific stars or are you gonna name the groups of stars that these,1302080.0,1305199.0
68,"two cultures that came in contact with each other. Now, scientists have this hybrid system",1305200.0,1309759.0
68,"where it's some parts Greek, some parts Arabic. L: One of the things I always find interesting",1309760.0,1313839.0
68,about these loanwords that come to us in batches from particular domains is how,1313840.0,1319519.0
68,"it highlights global history, and usually global histories of trade and different power dynamics",1319520.0,1325759.0
68,that have operated over that history. One of my absolute favourite stories is the story of tea.,1325760.0,1332239.0
68,"We've already talked about 'chai' and 'chia' in Nepali, 'tea' in English. The words for 'tea'",1332240.0,1338639.0
68,in many of the world's languages appear to be related. They'll either have some kind of /te/ or,1338640.0,1343839.0
68,"/ti/ pronunciation or some kind of /t͡ʃ/ -- 'chia,' 'chai' pronunciation. That's because there were",1343840.0,1349439.0
68,two main places in China from which tea travelled to all the different markets in the world.,1349440.0,1355519.0
68,"G: In Mandarin, which is historically more spoken towards the centre of China, the word for tea is",1355520.0,1360959.0
68,"'cha,' but in Min Nan, which is also a variety of Chinese as spoken in the coastal province of",1360960.0,1366719.0
68,"Fujian, it's pronounced /te/. They use the same character, but they're pronounced differently,",1366720.0,1371519.0
68,which is very common for how Chinese gets written. The key thing here is 'coastal' because,1371520.0,1375999.0
68,"people who encountered the plant and the drink tea via the sea, via Fujianese traders,",1376000.0,1383439.0
68,"learned to pronounce it /te/ or variants on /te/. In French and German, it's /te/. In English,",1383440.0,1388239.0
68,it used to be /te/ until the vowel shifted. Whereas people who encountered,1388240.0,1391999.0
68,"tea through Central China, through land routes like the silk road -- so through",1392000.0,1397039.0
68,"Sinitic 'cha' -- you get Mandarin 'cha,' Korean 'cha,' Japanese 'ocha,' but also Hindi 'chai,'",1397040.0,1404639.0
68,"Persian 'chai,' Arabic 'shai,' Turkish 'chai,' Russian 'chai,' and you're down to Swahili 'chai,'",1404640.0,1412319.0
68,"all goes through that land route, and sometimes via Persia, to get from 'cha' to 'chai.'",1412320.0,1417919.0
68,The great maps that people have produced where you can tell if people encountered tea through,1417920.0,1422799.0
68,"the land route where they get 'cha,' which becomes 'chai,' or through the sea route, which",1422800.0,1427679.0
68,becomes 'te' and variants on 'te' like 'tea.' L: Then there are a small number of languages like,1427680.0,1433199.0
68,"Polish where the word for tea is 'herbata,' which is a borrowing from the Latinate word",1433200.0,1438879.0
68,that we have in our language as 'herb.' G: In places where tea leaves were already,1438880.0,1444159.0
68,"indigenous, and they weren't encountering them via trade, like in Burmese, for example,",1444160.0,1448399.0
68,tea leaves are 'lakphak' -- I hope I'm saying that right -- because they didn't need to,1448400.0,1452719.0
68,use a trade word for something they already had. L: One of the other global stories I love,1452720.0,1457039.0
68,is the transfusion of the technology and the terminology for books out from Arabic into,1457040.0,1465199.0
68,"a large sphere of the world. G: 'Kitab' is the Arabic word for book, but words",1465200.0,1471599.0
68,"that are related to 'kitab' show up in a whole bunch of languages around the world -- Persian,",1471600.0,1476559.0
68,"Hindi, I think Nepali, right? L: Mm-hmm.",1476560.0,1478953.0
68,"G: Azerbaijani, Kazakh. So, in that area of Asia. But also, Swahili. In Kinyarwanda, the word",1478954.0,1486639.0
68,"is 'igitabo,' which sounds like 'kitab,' but you've put more vowels in it. Then the plural is",1486640.0,1493359.0
68,"'ibitabo' because the 'gi-' becomes B, basically, to make it plural, which is a systematic thing",1493360.0,1499999.0
68,"that happens in a whole bunch of words. They were like, 'Ah, a singular that begins with 'ki-',",1500000.0,1503519.0
68,"we know what to do with this,' and sort of adapted that to the local way of forming words as well.",1503520.0,1508879.0
68,It's this great example of how you borrow when you need to fill a gap in your vocabulary. A,1508880.0,1513679.0
68,lot of languages have borrowed the English word for 'computer' because 'computer' spread through,1513680.0,1517199.0
68,"English. And then whenever I see 'kitab' show up in another language that I'm encountering, I'm",1517200.0,1521199.0
68,"like, 'Ah, yes, I know where you got that one.' L: That was a really nice example of how,",1521200.0,1525359.0
68,"when a word gets borrowed, often it will be regularised into the language. 'Kitab,'",1525360.0,1532559.0
68,"the plural in Arabic is 'kutub,' but in Kinyarwanda, it's regularised into the",1532560.0,1538639.0
68,"plural system there. In languages like Nepali, it's 'kitab' in the singular and 'kitabharu'",1538640.0,1544879.0
68,"in the plural. They've used their standard plural form there as well. So, part of the borrowing it",1544880.0,1550639.0
68,in and making it part of your own vocabulary is making it part of the grammatical system.,1550640.0,1556479.0
68,"G: Sometimes, this happens through reanalysing part of the word to do something else. Sometimes,",1556480.0,1561279.0
68,you could just add another thing like '-haru' to make it plural. I almost feel like English,1561280.0,1565199.0
68,"is missing out because we didn't get to be part of the 'kitab' party. But if we borrowed it,",1565200.0,1568639.0
68,we'd probably turn it into 'kitabs' because that's how we make plurals.,1568640.0,1571919.0
68,"When English borrowed the word for 'cherry' from French, we borrowed it as /t͡ʃeriz/, which is",1571920.0,1577599.0
68,modern French /seriz/. Then people reinterpreted that S as if it was already plural and back,1577600.0,1583919.0
68,"formed the word 'cherry' as the singular of that. L: Okay. So, the French /t͡ʃeriz/, that's actually",1583920.0,1590799.0
68,the singular. That just means 'one.' G: Yeah.,1590800.0,1592959.0
68,L: 'One /t͡ʃeriz/.' G: Yeah.,1592960.0,1594559.0
68,"L: Okay! Huh, there we go. As an English speaker, my brain just hears that /s/",1594560.0,1599839.0
68,and thinks we're talking more than one. G: Exactly. The more deeply intertwined,1599840.0,1605759.0
68,a language's borrowing can happen with the stuff that's already going on in the language,1605760.0,1609439.0
68,"I think the more fun it is. One of my favourite examples of this is the word for 'download,'",1609440.0,1614799.0
68,which like a lot of computer vocabulary has been borrowed from English into a lot of languages.,1614800.0,1619599.0
68,"The word for 'download' in German is 'download,' but if you make it past,",1619600.0,1623919.0
68,"you can get things like 'downgeloadet,' because 'I have downloaded,' the way you can form that is by",1623920.0,1629919.0
68,"putting the 'ge-' and the '-et' at the end. L: So, it behaves exactly like a regular",1629920.0,1634639.0
68,German verb would in that context. G: Right. But it's separating out the,1634640.0,1638399.0
68,"'down' and the 'load' because German is close enough to English that they're like, 'Oh, yeah,",1638400.0,1642239.0
68,"we can recognise that these are two parts, and we're gonna put the 'ge-' in the middle,'",1642240.0,1645359.0
68,which you wouldn't do if it was something that you were borrowing and you didn't have any,1645360.0,1649199.0
68,context for. It's an interesting reanalysis. L: English has borrowed so many words from,1649200.0,1655679.0
68,"languages like Latin and Greek, usually via French, that we now have just borrowed the affixes",1655680.0,1662559.0
68,"that they use. So, '-ation' in English, like 'motivation' and 'meditation,' they were Latin",1662560.0,1668479.0
68,words with their Latin affixes. But now I can use a suffix like '-ation' or '-ise' is another one,1668480.0,1673759.0
68,"from Greek. I could say, 'I can chai-ise my cake.' G: Putting chai in it, yeah.",1673760.0,1679999.0
68,"L: Not the most elegant example of that, but it's now become something useful in English because",1680000.0,1685519.0
68,"we borrowed so many words with these affixes. G: The other thing that I find really fun when,",1685520.0,1690959.0
68,"again, watching languages intertwine via borrowing is when the concept behind the word gets borrowed",1690960.0,1697039.0
68,but not the actual word itself. They translate it sort of piece by piece.,1697040.0,1700479.0
68,I first encountered this when I was learning German in high school. I learned the German,1700480.0,1705199.0
68,"word 'Fernseher,' which means 'television,' but it literally translates as 'far seer.'",1705200.0,1711599.0
68,'Fernseher' is 'far seer.' L: Hang on. Wait a minute.,1711600.0,1715039.0
68,That's also what 'television' means. G: It sure is. 'Tele-' is Greek for,1715040.0,1722799.0
68,"'distance' and 'vision,' of course, is seeing. So, somebody went and said, 'Oh,",1722800.0,1727119.0
68,"what's the name for this technology? Ah, they're using these Greek and Latin roots.",1727120.0,1730239.0
68,What if we use Germanic roots for this concept?' L: And you get the 'far seer.' Another really,1730240.0,1735759.0
68,great example of this is English 'skyscraper' because those two parts 'sky' and 'scraper' get,1735760.0,1741919.0
68,"literally translated across a range of languages. G: Yeah. Because in French it's 'grateciel,'",1741920.0,1746959.0
68,"which is literally, like, 'scrapes sky.' L: Italian is 'grattacielo' and German",1746960.0,1752319.0
68,"is 'Wolkenkratzer.' They all literally mean, 'scraped sky.'",1752320.0,1756479.0
68,"G: There's a whole bunch of examples from various languages that have been like,",1756480.0,1759679.0
68,"'What a great mental image! But actually, we're gonna translate each of these words individually.'",1759680.0,1764879.0
68,"There're also, sometimes, people do experiments with trying to undo loanwords. There's a paper",1764880.0,1772159.0
68,"called, 'Uncleftish Beholding,' which was written in English trying to explain atomic",1772160.0,1780239.0
68,"theory in only words with English etymologies. L: Okay, so, ignoring the last thousand years",1780240.0,1786239.0
68,of contact that English has had with an incredible variety of other languages.,1786240.0,1790719.0
68,"G: Exactly. 'Uncleftish' -- like, an atom is literally something that's 'not split' in its",1790720.0,1796479.0
68,"Greek roots. So, if you have 'un-cleft,' that is literally translating piece-by-piece this idea",1796480.0,1802799.0
